x,y,gray_value
53,23,224
54,23,222
55,23,220
56,23,222
57,23,217
58,23,214
59,23,212
60,23,205
61,23,200
62,23,206
63,23,213
64,23,206
65,23,199
66,23,198
67,23,205
68,23,225
69,23,248
70,23,253
71,23,254
72,23,254
73,23,253
74,23,252
75,23,254
76,23,254
77,23,254
78,23,254
79,23,254
80,23,254
81,23,255
82,23,255
83,23,255
84,23,255
85,23,255
86,23,255
87,23,255
88,23,255
89,23,255
90,23,255
91,23,255
92,23,255
93,23,255
94,23,255
95,23,255
96,23,255
97,23,255
98,23,255
0,24,255
1,24,255
2,24,255
3,24,255
4,24,255
5,24,255
6,24,255
7,24,255
8,24,255
9,24,255
10,24,255
11,24,255
12,24,255
13,24,255
14,24,254
15,24,255
16,24,255
17,24,254
18,24,255
19,24,252
20,24,254
21,24,251
22,24,249
23,24,216
24,24,185
25,24,183
26,24,182
27,24,183
28,24,190
29,24,197
30,24,197
31,24,197
32,24,196
33,24,196
34,24,194
35,24,195
36,24,195
37,24,191
38,24,190
39,24,188
40,24,189
41,24,192
42,24,191
43,24,194
44,24,197
45,24,200
46,24,202
47,24,208
48,24,201
49,24,201
50,24,209
51,24,211
52,24,210
53,24,212
54,24,213
55,24,212
56,24,215
57,24,216
58,24,213
59,24,212
60,24,209
61,24,205
62,24,205
63,24,207
64,24,207
65,24,202
66,24,199
67,24,200
68,24,210
69,24,238
70,24,250
71,24,253
72,24,251
73,24,254
74,24,254
75,24,254
76,24,254
77,24,254
78,24,254
79,24,254
80,24,254
81,24,255
82,24,255
83,24,255
84,24,255
85,24,255
86,24,255
87,24,255
88,24,255
89,24,255
90,24,255
91,24,255
92,24,255
93,24,255
94,24,255
95,24,255
96,24,255
97,24,255
98,24,255
0,25,255
1,25,255
2,25,255
3,25,255
4,25,255
5,25,255
6,25,255
7,25,255
8,25,255
9,25,255
10,25,255
11,25,255
12,25,255
13,25,255
14,25,255
15,25,255
16,25,255
17,25,254
18,25,255
19,25,254
20,25,252
21,25,250
22,25,232
23,25,193
24,25,181
25,25,176
26,25,185
27,25,192
28,25,194
29,25,194
30,25,198
31,25,203
32,25,199
33,25,199
34,25,201
35,25,201
36,25,198
37,25,190
38,25,186
39,25,184
40,25,182
41,25,184
42,25,184
43,25,188
44,25,190
45,25,190
46,25,188
47,25,192
48,25,191
49,25,192
50,25,198
51,25,202
52,25,202
53,25,204
54,25,207
55,25,205
56,25,206
57,25,210
58,25,207
59,25,206
60,25,206
61,25,206
62,25,204
63,25,204
64,25,208
65,25,207
66,25,204
67,25,201
68,25,202
69,25,218
70,25,243
71,25,251
72,25,252
73,25,253
74,25,254
75,25,254
76,25,254
77,25,254
78,25,254
79,25,254
80,25,254
81,25,255
82,25,255
83,25,255
84,25,255
85,25,255
86,25,255
87,25,255
88,25,255
89,25,255
90,25,255
91,25,255
92,25,255
93,25,255
94,25,255
95,25,255
96,25,255
97,25,255
98,25,255
0,26,255
1,26,255
2,26,255
3,26,255
4,26,255
5,26,255
6,26,255
7,26,255
8,26,255
9,26,255
10,26,255
11,26,255
12,26,255
13,26,255
14,26,255
15,26,255
16,26,255
17,26,255
18,26,255
19,26,255
20,26,249
21,26,248
22,26,210
23,26,180
24,26,177
25,26,179
26,26,190
27,26,194
28,26,195
29,26,202
30,26,209
31,26,211
32,26,208
33,26,208
34,26,207
35,26,204
36,26,201
37,26,190
38,26,185
39,26,184
40,26,183
41,26,184
42,26,185
43,26,187
44,26,186
45,26,185
46,26,182
47,26,184
48,26,189
49,26,193
50,26,193
51,26,196
52,26,197
53,26,193
54,26,198
55,26,199
56,26,199
57,26,204
58,26,207
59,26,206
60,26,205
61,26,204
62,26,202
63,26,201
64,26,207
65,26,209
66,26,207
67,26,204
68,26,198
69,26,202
70,26,228
71,26,248
72,26,253
73,26,253
74,26,254
75,26,254
76,26,254
77,26,254
78,26,254
79,26,254
80,26,254
81,26,255
82,26,255
83,26,255
84,26,255
85,26,255
86,26,255
87,26,255
88,26,255
89,26,255
90,26,255
91,26,255
92,26,255
93,26,255
94,26,255
95,26,255
96,26,255
97,26,255
98,26,255
0,27,255
1,27,255
2,27,255
3,27,255
4,27,255
5,27,255
6,27,255
7,27,255
8,27,255
9,27,255
10,27,255
11,27,255
12,27,255
13,27,255
14,27,255
15,27,255
16,27,255
17,27,255
18,27,255
19,27,253
20,27,253
21,27,235
22,27,196
23,27,178
24,27,176
25,27,181
26,27,188
27,27,190
28,27,196
29,27,208
30,27,215
31,27,220
32,27,226
33,27,228
34,27,221
35,27,211
36,27,208
37,27,196
38,27,191
39,27,190
40,27,188
41,27,187
42,27,187
43,27,185
44,27,184
45,27,183
46,27,183
47,27,185
48,27,188
49,27,190
50,27,192
51,27,193
52,27,193
53,27,191
54,27,195
55,27,199
56,27,195
57,27,198
58,27,198
59,27,202
60,27,206
61,27,206
62,27,204
63,27,203
64,27,206
65,27,210
66,27,208
67,27,205
68,27,197
69,27,195
70,27,213
71,27,243
72,27,252
73,27,251
74,27,254
75,27,254
76,27,254
77,27,254
78,27,254
79,27,253
80,27,254
81,27,255
82,27,255
83,27,255
84,27,255
85,27,255
86,27,255
87,27,255
88,27,255
89,27,255
90,27,255
91,27,255
92,27,255
93,27,255
94,27,255
95,27,255
96,27,255
97,27,255
98,27,255
0,28,255
1,28,255
2,28,255
3,28,255
4,28,255
5,28,255
6,28,255
7,28,255
8,28,255
9,28,255
10,28,255
11,28,255
12,28,255
13,28,255
14,28,254
15,28,254
16,28,254
17,28,254
18,28,254
19,28,253
20,28,252
21,28,224
22,28,188
23,28,175
24,28,178
25,28,183
26,28,188
27,28,194
28,28,202
29,28,211
30,28,217
31,28,224
32,28,234
33,28,238
34,28,232
35,28,222
36,28,215
37,28,202
38,28,196
39,28,192
40,28,190
41,28,187
42,28,186
43,28,185
44,28,183
45,28,182
46,28,186
47,28,185
48,28,186
49,28,190
50,28,191
51,28,192
52,28,193
53,28,191
54,28,197
55,28,199
56,28,197
57,28,196
58,28,196
59,28,201
60,28,207
61,28,208
62,28,205
63,28,205
64,28,208
65,28,206
66,28,206
67,28,206
68,28,200
69,28,193
70,28,203
71,28,232
72,28,251
73,28,251
74,28,254
75,28,253
76,28,254
77,28,254
78,28,254
79,28,254
80,28,254
81,28,255
82,28,255
83,28,255
84,28,255
85,28,255
86,28,255
87,28,255
88,28,255
89,28,255
90,28,255
91,28,255
92,28,255
93,28,255
94,28,255
95,28,255
96,28,255
97,28,255
98,28,255
0,29,255
1,29,255
2,29,255
3,29,255
4,29,255
5,29,255
6,29,255
7,29,255
8,29,255
9,29,255
10,29,255
11,29,255
12,29,255
13,29,255
14,29,254
15,29,254
16,29,254
17,29,254
18,29,254
19,29,254
20,29,250
21,29,215
22,29,185
23,29,170
24,29,179
25,29,183
26,29,188
27,29,196
28,29,203
29,29,210
30,29,216
31,29,224
32,29,234
33,29,241
34,29,241
35,29,238
36,29,224
37,29,207
38,29,198
39,29,191
40,29,190
41,29,188
42,29,187
43,29,184
44,29,184
45,29,183
46,29,184
47,29,187
48,29,188
49,29,192
50,29,191
51,29,192
52,29,195
53,29,191
54,29,195
55,29,197
56,29,199
57,29,198
58,29,196
59,29,200
60,29,205
61,29,208
62,29,207
63,29,207
64,29,209
65,29,204
66,29,204
67,29,205
68,29,201
69,29,194
70,29,198
71,29,220
72,29,246
73,29,252
74,29,254
75,29,253
76,29,254
77,29,254
78,29,254
79,29,254
80,29,255
81,29,255
82,29,255
83,29,255
84,29,255
85,29,255
86,29,255
87,29,255
88,29,255
89,29,255
90,29,255
91,29,255
92,29,255
93,29,255
94,29,255
95,29,255
96,29,255
97,29,255
98,29,255
0,30,255
1,30,255
2,30,255
3,30,255
4,30,255
5,30,255
6,30,255
7,30,255
8,30,255
9,30,255
10,30,255
11,30,255
12,30,255
13,30,255
14,30,254
15,30,254
16,30,254
17,30,254
18,30,254
19,30,254
20,30,246
21,30,199
22,30,179
23,30,169
24,30,177
25,30,176
26,30,184
27,30,194
28,30,204
29,30,211
30,30,216
31,30,224
32,30,234
33,30,241
34,30,243
35,30,243
36,30,233
37,30,214
38,30,203
39,30,195
40,30,193
41,30,192
42,30,191
43,30,187
44,30,187
45,30,186
46,30,187
47,30,187
48,30,187
49,30,189
50,30,190
51,30,192
52,30,195
53,30,192
54,30,192
55,30,194
56,30,199
57,30,200
58,30,199
59,30,201
60,30,204
61,30,206
62,30,205
63,30,205
64,30,207
65,30,204
66,30,202
67,30,201
68,30,200
69,30,198
70,30,194
71,30,205
72,30,234
73,30,252
74,30,254
75,30,253
76,30,254
77,30,254
78,30,254
79,30,255
80,30,255
81,30,255
82,30,255
83,30,255
84,30,255
85,30,255
86,30,255
87,30,255
88,30,255
89,30,255
90,30,255
91,30,255
92,30,255
93,30,255
94,30,255
95,30,255
96,30,255
97,30,255
98,30,255
0,31,255
1,31,255
2,31,255
3,31,255
4,31,255
5,31,255
6,31,255
7,31,255
8,31,255
9,31,255
10,31,255
11,31,255
12,31,255
13,31,255
14,31,254
15,31,254
16,31,254
17,31,254
18,31,254
19,31,252
20,31,242
21,31,187
22,31,169
23,31,171
24,31,172
25,31,173
26,31,182
27,31,194
28,31,204
29,31,212
30,31,217
31,31,223
32,31,233
33,31,238
34,31,239
35,31,237
36,31,232
37,31,214
38,31,205
39,31,198
40,31,195
41,31,188
42,31,187
43,31,186
44,31,184
45,31,181
46,31,187
47,31,186
48,31,186
49,31,186
50,31,188
51,31,191
52,31,192
53,31,190
54,31,190
55,31,194
56,31,199
57,31,199
58,31,200
59,31,201
60,31,201
61,31,204
62,31,206
63,31,207
64,31,206
65,31,203
66,31,200
67,31,198
68,31,199
69,31,199
70,31,192
71,31,197
72,31,222
73,31,251
74,31,253
75,31,253
76,31,254
77,31,254
78,31,254
79,31,255
80,31,255
81,31,255
82,31,255
83,31,255
84,31,255
85,31,255
86,31,255
87,31,255
88,31,255
89,31,255
90,31,255
91,31,255
92,31,255
93,31,255
94,31,255
95,31,255
96,31,255
97,31,255
98,31,255
0,32,255
1,32,255
2,32,255
3,32,255
4,32,255
5,32,255
6,32,255
7,32,255
8,32,255
9,32,255
10,32,255
11,32,255
12,32,255
13,32,255
14,32,254
15,32,254
16,32,254
17,32,254
18,32,254
19,32,251
20,32,227
21,32,180
22,32,164
23,32,171
24,32,169
25,32,178
26,32,185
27,32,194
28,32,202
29,32,209
30,32,213
31,32,219
32,32,228
33,32,230
34,32,229
35,32,227
36,32,220
37,32,204
38,32,198
39,32,195
40,32,194
41,32,186
42,32,183
43,32,184
44,32,181
45,32,178
46,32,185
47,32,182
48,32,184
49,32,184
50,32,189
51,32,192
52,32,190
53,32,188
54,32,190
55,32,193
56,32,197
57,32,198
58,32,197
59,32,196
60,32,198
61,32,202
62,32,208
63,32,210
64,32,205
65,32,202
66,32,198
67,32,198
68,32,199
69,32,199
70,32,192
71,32,194
72,32,209
73,32,247
74,32,252
75,32,253
76,32,254
77,32,254
78,32,254
79,32,255
80,32,255
81,32,255
82,32,255
83,32,255
84,32,255
85,32,255
86,32,255
87,32,255
88,32,255
89,32,255
90,32,255
91,32,255
92,32,255
93,32,255
94,32,255
95,32,255
96,32,255
97,32,255
98,32,255
0,33,255
1,33,255
2,33,255
3,33,255
4,33,255
5,33,255
6,33,255
7,33,255
8,33,255
9,33,255
10,33,255
11,33,255
12,33,255
13,33,255
14,33,254
15,33,254
16,33,254
17,33,254
18,33,254
19,33,250
20,33,209
21,33,176
22,33,164
23,33,166
24,33,170
25,33,176
26,33,181
27,33,189
28,33,196
29,33,204
30,33,210
31,33,216
32,33,220
33,33,219
34,33,215
35,33,216
36,33,213
37,33,195
38,33,191
39,33,192
40,33,196
41,33,189
42,33,182
43,33,180
44,33,178
45,33,176
46,33,179
47,33,177
48,33,181
49,33,182
50,33,188
51,33,191
52,33,188
53,33,187
54,33,189
55,33,189
56,33,193
57,33,198
58,33,198
59,33,196
60,33,195
61,33,198
62,33,204
63,33,207
64,33,202
65,33,197
66,33,195
67,33,195
68,33,195
69,33,199
70,33,192
71,33,192
72,33,198
73,33,243
74,33,252
75,33,254
76,33,254
77,33,254
78,33,254
79,33,254
80,33,255
81,33,255
82,33,255
83,33,255
84,33,255
85,33,255
86,33,255
87,33,255
88,33,255
89,33,255
90,33,255
91,33,255
92,33,255
93,33,255
94,33,255
95,33,255
96,33,255
97,33,255
98,33,255
0,34,255
1,34,255
2,34,255
3,34,255
4,34,255
5,34,255
6,34,255
7,34,255
8,34,255
9,34,255
10,34,255
11,34,255
12,34,255
13,34,255
14,34,254
15,34,255
16,34,253
17,34,254
18,34,253
19,34,248
20,34,201
21,34,169
22,34,162
23,34,165
24,34,166
25,34,175
26,34,177
27,34,186
28,34,192
29,34,198
30,34,207
31,34,212
32,34,215
33,34,215
34,34,217
35,34,213
36,34,205
37,34,194
38,34,192
39,34,195
40,34,190
41,34,184
42,34,179
43,34,180
44,34,177
45,34,175
46,34,179
47,34,180
48,34,183
49,34,181
50,34,179
51,34,183
52,34,189
53,34,187
54,34,187
55,34,192
56,34,188
57,34,191
58,34,199
59,34,190
60,34,191
61,34,195
62,34,200
63,34,205
64,34,201
65,34,195
66,34,194
67,34,192
68,34,196
69,34,195
70,34,190
71,34,180
72,34,201
73,34,234
74,34,252
75,34,254
76,34,254
77,34,254
78,34,254
79,34,254
80,34,254
81,34,255
82,34,255
83,34,255
84,34,255
85,34,255
86,34,255
87,34,255
88,34,255
89,34,255
90,34,255
91,34,255
92,34,255
93,34,255
94,34,255
95,34,255
96,34,255
97,34,255
98,34,255
0,35,255
1,35,255
2,35,255
3,35,255
4,35,255
5,35,255
6,35,255
7,35,255
8,35,255
9,35,255
10,35,255
11,35,255
12,35,255
13,35,255
14,35,254
15,35,255
16,35,253
17,35,254
18,35,253
19,35,243
20,35,190
21,35,163
22,35,162
23,35,167
24,35,166
25,35,169
26,35,175
27,35,184
28,35,189
29,35,192
30,35,197
31,35,202
32,35,206
33,35,210
34,35,211
35,35,207
36,35,199
37,35,190
38,35,187
39,35,188
40,35,185
41,35,182
42,35,177
43,35,176
44,35,175
45,35,175
46,35,176
47,35,178
48,35,181
49,35,180
50,35,179
51,35,181
52,35,184
53,35,183
54,35,182
55,35,187
56,35,186
57,35,190
58,35,194
59,35,187
60,35,187
61,35,192
62,35,197
63,35,201
64,35,197
65,35,192
66,35,192
67,35,191
68,35,191
69,35,190
70,35,188
71,35,180
72,35,196
73,35,229
74,35,251
75,35,254
76,35,254
77,35,254
78,35,254
79,35,254
80,35,254
81,35,255
82,35,255
83,35,255
84,35,255
85,35,255
86,35,255
87,35,255
88,35,255
89,35,255
90,35,255
91,35,255
92,35,255
93,35,255
94,35,255
95,35,255
96,35,255
97,35,255
98,35,255
0,36,255
1,36,255
2,36,255
3,36,255
4,36,255
5,36,255
6,36,255
7,36,255
8,36,255
9,36,255
10,36,255
11,36,255
12,36,255
13,36,255
14,36,254
15,36,255
16,36,253
17,36,254
18,36,253
19,36,240
20,36,183
21,36,160
22,36,163
23,36,165
24,36,162
25,36,166
26,36,172
27,36,179
28,36,184
29,36,187
30,36,190
31,36,194
32,36,200
33,36,205
34,36,205
35,36,199
36,36,189
37,36,183
38,36,180
39,36,178
40,36,178
41,36,179
42,36,175
43,36,173
44,36,174
45,36,173
46,36,172
47,36,174
48,36,177
49,36,178
50,36,179
51,36,180
52,36,182
53,36,182
54,36,178
55,36,181
56,36,183
57,36,186
58,36,188
59,36,183
60,36,184
61,36,189
62,36,194
63,36,194
64,36,191
65,36,188
66,36,189
67,36,189
68,36,187
69,36,184
70,36,185
71,36,181
72,36,191
73,36,223
74,36,251
75,36,254
76,36,254
77,36,254
78,36,254
79,36,254
80,36,254
81,36,255
82,36,255
83,36,255
84,36,255
85,36,255
86,36,255
87,36,255
88,36,255
89,36,255
90,36,255
91,36,255
92,36,255
93,36,255
94,36,255
95,36,255
96,36,255
97,36,255
98,36,255
0,37,255
1,37,255
2,37,255
3,37,255
4,37,255
5,37,255
6,37,255
7,37,255
8,37,255
9,37,255
10,37,255
11,37,255
12,37,255
13,37,255
14,37,254
15,37,254
16,37,253
17,37,254
18,37,253
19,37,239
20,37,178
21,37,156
22,37,162
23,37,164
24,37,161
25,37,166
26,37,170
27,37,172
28,37,177
29,37,183
30,37,187
31,37,188
32,37,192
33,37,198
34,37,196
35,37,190
36,37,183
37,37,179
38,37,177
39,37,176
40,37,175
41,37,177
42,37,173
43,37,171
44,37,171
45,37,172
46,37,170
47,37,170
48,37,171
49,37,174
50,37,179
51,37,181
52,37,181
53,37,181
54,37,178
55,37,178
56,37,179
57,37,183
58,37,183
59,37,182
60,37,181
61,37,186
62,37,189
63,37,188
64,37,187
65,37,184
66,37,185
67,37,187
68,37,184
69,37,180
70,37,182
71,37,181
72,37,187
73,37,219
74,37,250
75,37,254
76,37,253
77,37,254
78,37,254
79,37,254
80,37,254
81,37,255
82,37,255
83,37,255
84,37,255
85,37,255
86,37,255
87,37,255
88,37,255
89,37,255
90,37,255
91,37,255
92,37,255
93,37,255
94,37,255
95,37,255
96,37,255
97,37,255
98,37,255
0,38,255
1,38,255
2,38,255
3,38,255
4,38,255
5,38,255
6,38,255
7,38,255
8,38,255
9,38,255
10,38,255
11,38,255
12,38,255
13,38,255
14,38,254
15,38,254
16,38,253
17,38,254
18,38,253
19,38,238
20,38,174
21,38,151
22,38,159
23,38,162
24,38,161
25,38,164
26,38,168
27,38,168
28,38,172
29,38,178
30,38,181
31,38,180
32,38,182
33,38,189
34,38,187
35,38,181
36,38,179
37,38,175
38,38,176
39,38,176
40,38,174
41,38,173
42,38,172
43,38,169
44,38,169
45,38,168
46,38,167
47,38,167
48,38,166
49,38,169
50,38,176
51,38,178
52,38,177
53,38,178
54,38,178
55,38,175
56,38,176
57,38,180
58,38,179
59,38,180
60,38,179
61,38,183
62,38,184
63,38,181
64,38,183
65,38,179
66,38,180
67,38,184
68,38,181
69,38,179
70,38,180
71,38,181
72,38,185
73,38,217
74,38,250
75,38,254
76,38,253
77,38,254
78,38,254
79,38,253
80,38,254
81,38,255
82,38,255
83,38,255
84,38,255
85,38,255
86,38,255
87,38,255
88,38,255
89,38,255
90,38,255
91,38,255
92,38,255
93,38,255
94,38,255
95,38,255
96,38,255
97,38,255
98,38,255
0,39,255
1,39,255
2,39,255
3,39,255
4,39,255
5,39,255
6,39,255
7,39,255
8,39,255
9,39,255
10,39,255
11,39,255
12,39,255
13,39,255
14,39,254
15,39,255
16,39,253
17,39,254
18,39,253
19,39,238
20,39,174
21,39,150
22,39,157
23,39,160
24,39,158
25,39,161
26,39,167
27,39,167
28,39,170
29,39,174
30,39,177
31,39,177
32,39,179
33,39,183
34,39,180
35,39,177
36,39,174
37,39,172
38,39,172
39,39,172
40,39,170
41,39,168
42,39,169
43,39,169
44,39,168
45,39,165
46,39,165
47,39,166
48,39,167
49,39,169
50,39,173
51,39,175
52,39,175
53,39,176
54,39,177
55,39,174
56,39,174
57,39,179
58,39,178
59,39,178
60,39,176
61,39,179
62,39,179
63,39,177
64,39,180
65,39,176
66,39,177
67,39,183
68,39,180
69,39,179
70,39,180
71,39,179
72,39,186
73,39,218
74,39,250
75,39,254
76,39,254
77,39,254
78,39,253
79,39,254
80,39,254
81,39,255
82,39,255
83,39,255
84,39,255
85,39,255
86,39,255
87,39,255
88,39,255
89,39,255
90,39,255
91,39,255
92,39,255
93,39,255
94,39,255
95,39,255
96,39,255
97,39,255
98,39,255
0,40,255
1,40,255
2,40,255
3,40,255
4,40,255
5,40,255
6,40,255
7,40,255
8,40,255
9,40,255
10,40,255
11,40,255
12,40,255
13,40,255
14,40,254
15,40,255
16,40,254
17,40,253
18,40,253
19,40,237
20,40,171
21,40,151
22,40,155
23,40,157
24,40,154
25,40,157
26,40,167
27,40,167
28,40,170
29,40,170
30,40,173
31,40,173
32,40,176
33,40,175
34,40,173
35,40,172
36,40,170
37,40,172
38,40,168
39,40,167
40,40,166
41,40,163
42,40,165
43,40,166
44,40,166
45,40,164
46,40,166
47,40,167
48,40,169
49,40,170
50,40,172
51,40,173
52,40,174
53,40,174
54,40,172
55,40,172
56,40,173
57,40,175
58,40,178
59,40,175
60,40,174
61,40,176
62,40,176
63,40,176
64,40,179
65,40,175
66,40,175
67,40,180
68,40,177
69,40,177
70,40,180
71,40,175
72,40,187
73,40,222
74,40,251
75,40,254
76,40,255
77,40,254
78,40,253
79,40,254
80,40,255
81,40,255
82,40,255
83,40,255
84,40,255
85,40,255
86,40,255
87,40,255
88,40,255
89,40,255
90,40,255
91,40,255
92,40,255
93,40,255
94,40,255
95,40,255
96,40,255
97,40,255
98,40,255
0,41,255
1,41,255
2,41,255
3,41,255
4,41,255
5,41,255
6,41,255
7,41,255
8,41,255
9,41,255
10,41,255
11,41,255
12,41,255
13,41,255
14,41,254
15,41,255
16,41,254
17,41,254
18,41,253
19,41,242
20,41,170
21,41,150
22,41,152
23,41,152
24,41,153
25,41,155
26,41,165
27,41,166
28,41,168
29,41,167
30,41,170
31,41,170
32,41,172
33,41,174
34,41,174
35,41,170
36,41,167
37,41,167
38,41,163
39,41,163
40,41,163
41,41,162
42,41,162
43,41,162
44,41,162
45,41,163
46,41,167
47,41,167
48,41,168
49,41,170
50,41,170
51,41,170
52,41,171
53,41,170
54,41,169
55,41,169
56,41,171
57,41,173
58,41,174
59,41,173
60,41,172
61,41,174
62,41,174
63,41,174
64,41,176
65,41,173
66,41,172
67,41,177
68,41,176
69,41,175
70,41,180
71,41,176
72,41,185
73,41,226
74,41,252
75,41,254
76,41,255
77,41,254
78,41,253
79,41,254
80,41,255
81,41,255
82,41,255
83,41,255
84,41,255
85,41,255
86,41,255
87,41,255
88,41,255
89,41,255
90,41,255
91,41,255
92,41,255
93,41,255
94,41,255
95,41,255
96,41,255
97,41,255
98,41,255
0,42,255
1,42,255
2,42,255
3,42,255
4,42,255
5,42,255
6,42,255
7,42,255
8,42,255
9,42,255
10,42,255
11,42,255
12,42,255
13,42,255
14,42,255
15,42,254
16,42,254
17,42,254
18,42,254
19,42,248
20,42,177
21,42,152
22,42,152
23,42,149
24,42,152
25,42,154
26,42,163
27,42,163
28,42,166
29,42,164
30,42,168
31,42,170
32,42,169
33,42,171
34,42,169
35,42,165
36,42,164
37,42,162
38,42,159
39,42,158
40,42,158
41,42,160
42,42,159
43,42,160
44,42,163
45,42,163
46,42,166
47,42,163
48,42,165
49,42,166
50,42,168
51,42,168
52,42,169
53,42,170
54,42,169
55,42,169
56,42,170
57,42,171
58,42,171
59,42,171
60,42,172
61,42,172
62,42,173
63,42,173
64,42,174
65,42,172
66,42,171
67,42,174
68,42,174
69,42,171
70,42,177
71,42,174
72,42,182
73,42,229
74,42,251
75,42,254
76,42,255
77,42,254
78,42,253
79,42,254
80,42,255
81,42,255
82,42,255
83,42,255
84,42,255
85,42,255
86,42,255
87,42,255
88,42,255
89,42,255
90,42,255
91,42,255
92,42,255
93,42,255
94,42,255
95,42,255
96,42,255
97,42,255
98,42,255
0,43,255
1,43,255
2,43,255
3,43,255
4,43,255
5,43,255
6,43,255
7,43,255
8,43,255
9,43,255
10,43,255
11,43,255
12,43,255
13,43,255
14,43,254
15,43,254
16,43,253
17,43,253
18,43,254
19,43,250
20,43,190
21,43,151
22,43,151
23,43,146
24,43,148
25,43,154
26,43,160
27,43,160
28,43,163
29,43,160
30,43,164
31,43,166
32,43,167
33,43,168
34,43,167
35,43,166
36,43,162
37,43,158
38,43,157
39,43,156
40,43,155
41,43,158
42,43,157
43,43,159
44,43,164
45,43,163
46,43,163
47,43,164
48,43,164
49,43,165
50,43,166
51,43,165
52,43,165
53,43,167
54,43,166
55,43,166
56,43,166
57,43,166
58,43,168
59,43,170
60,43,171
61,43,170
62,43,170
63,43,170
64,43,172
65,43,171
66,43,169
67,43,171
68,43,172
69,43,170
70,43,174
71,43,172
72,43,181
73,43,234
74,43,251
75,43,254
76,43,255
77,43,254
78,43,253
79,43,254
80,43,255
81,43,255
82,43,255
83,43,255
84,43,255
85,43,255
86,43,255
87,43,255
88,43,255
89,43,255
90,43,255
91,43,255
92,43,255
93,43,255
94,43,255
95,43,255
96,43,255
97,43,255
98,43,255
0,44,255
1,44,255
2,44,255
3,44,255
4,44,255
5,44,255
6,44,255
7,44,255
8,44,255
9,44,255
10,44,255
11,44,255
12,44,255
13,44,255
14,44,253
15,44,254
16,44,253
17,44,253
18,44,255
19,44,252
20,44,205
21,44,152
22,44,152
23,44,148
24,44,147
25,44,154
26,44,159
27,44,157
28,44,161
29,44,159
30,44,161
31,44,163
32,44,165
33,44,165
34,44,164
35,44,165
36,44,160
37,44,157
38,44,158
39,44,156
40,44,155
41,44,157
42,44,155
43,44,156
44,44,161
45,44,161
46,44,162
47,44,163
48,44,163
49,44,165
50,44,166
51,44,167
52,44,166
53,44,164
54,44,164
55,44,165
56,44,165
57,44,166
58,44,166
59,44,169
60,44,170
61,44,167
62,44,167
63,44,168
64,44,169
65,44,169
66,44,166
67,44,169
68,44,170
69,44,170
70,44,173
71,44,171
72,44,182
73,44,239
74,44,250
75,44,254
76,44,255
77,44,254
78,44,253
79,44,254
80,44,255
81,44,255
82,44,255
83,44,255
84,44,255
85,44,255
86,44,255
87,44,255
88,44,255
89,44,255
90,44,255
91,44,255
92,44,255
93,44,255
94,44,255
95,44,255
96,44,255
97,44,255
98,44,255
0,45,255
1,45,255
2,45,255
3,45,255
4,45,255
5,45,255
6,45,255
7,45,255
8,45,255
9,45,255
10,45,255
11,45,255
12,45,255
13,45,255
14,45,253
15,45,254
16,45,253
17,45,253
18,45,254
19,45,253
20,45,238
21,45,155
22,45,153
23,45,152
24,45,148
25,45,152
26,45,156
27,45,157
28,45,157
29,45,161
30,45,164
31,45,164
32,45,162
33,45,160
34,45,162
35,45,161
36,45,155
37,45,160
38,45,161
39,45,157
40,45,155
41,45,156
42,45,155
43,45,157
44,45,158
45,45,160
46,45,160
47,45,159
48,45,161
49,45,162
50,45,161
51,45,163
52,45,165
53,45,164
54,45,164
55,45,166
56,45,166
57,45,166
58,45,163
59,45,167
60,45,167
61,45,166
62,45,166
63,45,166
64,45,166
65,45,170
66,45,169
67,45,168
68,45,169
69,45,169
70,45,171
71,45,163
72,45,193
73,45,242
74,45,252
75,45,254
76,45,255
77,45,254
78,45,254
79,45,254
80,45,255
81,45,255
82,45,255
83,45,255
84,45,255
85,45,255
86,45,255
87,45,255
88,45,255
89,45,255
90,45,255
91,45,255
92,45,255
93,45,255
94,45,255
95,45,255
96,45,255
97,45,255
98,45,255
0,46,255
1,46,255
2,46,255
3,46,255
4,46,255
5,46,255
6,46,255
7,46,255
8,46,255
9,46,255
10,46,255
11,46,255
12,46,255
13,46,255
14,46,254
15,46,254
16,46,253
17,46,254
18,46,254
19,46,254
20,46,247
21,46,171
22,46,151
23,46,151
24,46,148
25,46,152
26,46,154
27,46,155
28,46,156
29,46,158
30,46,160
31,46,158
32,46,157
33,46,159
34,46,163
35,46,160
36,46,155
37,46,158
38,46,158
39,46,156
40,46,154
41,46,155
42,46,158
43,46,157
44,46,157
45,46,157
46,46,157
47,46,160
48,46,160
49,46,160
50,46,159
51,46,160
52,46,160
53,46,158
54,46,159
55,46,162
56,46,165
57,46,164
58,46,162
59,46,164
60,46,163
61,46,163
62,46,165
63,46,164
64,46,165
65,46,168
66,46,167
67,46,166
68,46,168
69,46,167
70,46,168
71,46,164
72,46,203
73,46,247
74,46,251
75,46,255
76,46,255
77,46,255
78,46,255
79,46,254
80,46,255
81,46,255
82,46,255
83,46,255
84,46,255
85,46,255
86,46,255
87,46,255
88,46,255
89,46,255
90,46,255
91,46,255
92,46,255
93,46,255
94,46,255
95,46,255
96,46,255
97,46,255
98,46,255
0,47,255
1,47,255
2,47,255
3,47,255
4,47,255
5,47,255
6,47,255
7,47,255
